url,titre,entreprise,date_publication,region,ville,contrat,experience,niveau_etude,competences_cles,skills_list,experience_cat,annee,mois
https://www.emploi.ma/offre-emploi-maroc/assistante-administrative-interim-bouskoura-9259970,Assistante Administrative en Intérim - Bouskoura,TECTRA CASA BOURGOGNE – RECRUTEMENT,2026-03-10,Casablanca-Mohammedia,Bouskoura,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Assistanat - Gestion du Courrier - Secrétariat - Organisation de Réunions - Suivi des Dossiers - Archivage - Administration - Facturation - Gestion - Gestion des Fournitures - Comptabilité - Accueil Physique - Dossiers - Finance - Rédaction - WORD,"['Assistanat', 'Gestion du Courrier', 'Secrétariat', 'Organisation de Réunions', 'Suivi des Dossiers', 'Archivage', 'Administration', 'Facturation', 'Gestion', 'Gestion des Fournitures', 'Comptabilité', 'Accueil Physique', 'Dossiers', 'Finance', 'Rédaction', 'WORD']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/mecanicien-maintenance-industrielle-casablanca-9254982,Mécanicien de Maintenance Industrielle - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,2026-03-05,Casablanca-Mohammedia,Casablanca,CDD - Intérim,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Qualification avant bac - Bac - Bac+1 - Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Installation d'Équipements - Électrotechnique - Maintenance Préventive - Électromécanique - Qualité - Réparation - Oscilloscope - Maintenance Électromécanique - Maintenance - Maintenance Industrielle,"[""Installation d'Équipements"", 'Électrotechnique', 'Maintenance Préventive', 'Électromécanique', 'Qualité', 'Réparation', 'Oscilloscope', 'Maintenance Électromécanique', 'Maintenance', 'Maintenance Industrielle']",Confirmé (5-10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/assistante-commerciale-casablanca-9238821,Assistante Commerciale - Casablanca,TECTRA RECRUTEMENT MAROC,2026-02-19,Casablanca-Mohammedia,Casablanca,CDI - CDD,Expérience entre 2 ans et 5 ans,Bac+2 - Bac+3,Secrétariat - Assistanat - Rédaction - Facturation - Devis,"['Secrétariat', 'Assistanat', 'Rédaction', 'Facturation', 'Devis']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/dessinateur-bim-realite-virtuelle-mohammedia-8993977,Dessinateur BIM Réalité Virtuelle - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Qualité - Maintenance,"['Qualité', 'Maintenance']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/tax-manager-hf-casablanca-9230597,Tax Manager (H/F) - Casablanca,AFRICAWORK,2026-02-13,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Fusions Acquisitions - Gestion - Fiscalité - Finance,"['Fusions Acquisitions', 'Gestion', 'Fiscalité', 'Finance']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/chef-departement-production-emballages-tanger-9242047,Chef de Département de Production des Emballages - Tanger,COMPAGNIE INDUSTRIELLE DES FIBRES,2026-02-21,Tanger-Tétouan-Al Hoceïma,Tanger,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Production - Maintenance - Qualité,"['Production', 'Maintenance', 'Qualité']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/ouvrier-monobloc-mohammedia-8993924,Ouvrier Monobloc - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,"Etudiant, jeune diplômé - Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans",Qualification avant bac - Bac - Bac+1 - Bac+2,Normes de Qualité - Qualité - Montage - Processus - Techniques de Fabrication - Fabrication - Machines - Production - Maintenance - Moulage,"['Normes de Qualité', 'Qualité', 'Montage', 'Processus', 'Techniques de Fabrication', 'Fabrication', 'Machines', 'Production', 'Maintenance', 'Moulage']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/chargee-marches-publics-kenitra-9261323,Chargé(e) des Marchés Publics - Kénitra,UNELEC,2026-03-18,Rabat-Salé-Kénitra,Kénitra,CDI,Non spécifié,Bac+2 - Bac+3,Gestion - Management,"['Gestion', 'Management']",Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-marketing-casablance-9258162,Responsable Marketing - Casablanca,Non spécifié,2026-03-18,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Stratégie Marketing - Marketing Digital - Team Leadership - Organisation d'Événements - Créativité - Plan Marketing - Positionnement - Gestion d'Équipe - Marketing - Santé - Brochures - Charte Graphique - Vente - SEO - Copywriting - Communication,"['Stratégie Marketing', 'Marketing Digital', 'Team Leadership', ""Organisation d'Événements"", 'Créativité', 'Plan Marketing', 'Positionnement', ""Gestion d'Équipe"", 'Marketing', 'Santé', 'Brochures', 'Charte Graphique', 'Vente', 'SEO', 'Copywriting', 'Communication']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/chef-centre-emplisseur-al-hoceima-9094928,Chef du Centre Emplisseur - Al Hoceima,Non spécifié,2026-02-20,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,Al Hoceima,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Qualité - Électromécanique - Maintenance,"['Qualité', 'Électromécanique', 'Maintenance']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/charge-portefeuille-essouira-essouira-9263714,Chargé de Portefeuille - Essouira - Essouira,FONDATION ARRAWAJ,2026-03-13,Marrakech-Safi,Essouira - Essouira,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Gestion - Vente - Finance - Recouvrement - Comptabilité,"['Gestion', 'Vente', 'Finance', 'Recouvrement', 'Comptabilité']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/chauffeur-triporteur-casablanca-9250137,Chauffeur Triporteur - Casablanca,Non spécifié,2026-02-28,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,Casablanca,CDI,"Etudiant, jeune diplômé - Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans",Qualification avant bac - Bac - Bac+1 - Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/technicienne-production-geluleuse-compression-ain-el-aouda-9252515,Technicien(ne) de Production – Géluleuse et / ou Compression - Aïn El Aouda,AMANYS PHARMA,2026-03-03,Rabat-Salé-Kénitra,Aïn El Aouda,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2,Amélioration Continue - Étiquetage - BPF - Machines - Production - Bonnes Pratiques de Fabrication - Fabrication - Process - Maintenance - Qualité - Hygiène - Procédés - QHSE,"['Amélioration Continue', 'Étiquetage', 'BPF', 'Machines', 'Production', 'Bonnes Pratiques de Fabrication', 'Fabrication', 'Process', 'Maintenance', 'Qualité', 'Hygiène', 'Procédés', 'QHSE']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/chef-rang-tanger-9219621,Chef de Rang - Tanger,TECTRA TANGER – RECRUTEMENT,2026-02-06,Tanger-Tétouan-Al Hoceïma,Tanger,CDI,Expérience entre 2 ans et 5 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Tourisme - Secteur Hôtelier - Restauration - Cuisine,"['Tourisme', 'Secteur Hôtelier', 'Restauration', 'Cuisine']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/gestionnaire-demandes-personnel-mohammedia-9040153,Gestionnaire des Demandes du Personnel - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/assistante-comptable-marrakech-9237709,Assistante Comptable - Marrakech,MTS SYSTEM,2026-02-18,Marrakech-Safi,Marrakech,CDI,Non spécifié,Bac+2 - Bac+3,Facturation - Facturation des Clients - Gestion de la Facturation - Assistance Administrative - Dossiers - Suivi des Dossiers - Opérations Bancaires - Comptabilité - Finance - Communication - Gestion - Facturation,"['Facturation', 'Facturation des Clients', 'Gestion de la Facturation', 'Assistance Administrative', 'Dossiers', 'Suivi des Dossiers', 'Opérations Bancaires', 'Comptabilité', 'Finance', 'Communication', 'Gestion', 'Facturation']",Non spécifié,2026,2
https://www.emploi.ma/offre-emploi-maroc/secretaire-direction-anglophone-mohammedia-9260284,Secrétaire de Direction Anglophone - Mohammedia,AMSPEC MOROCCO,2026-03-10,Casablanca-Mohammedia - Rabat-Salé-Kénitra,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+4 - Bac+5 et plus,Rédaction - Vente - Comptabilité - Archivage - Assistanat - Secrétariat - Finance - Gestion - Rédaction - Rédaction de Comptes-Rendus - Gestion Administrative - Pack Office,"['Rédaction', 'Vente', 'Comptabilité', 'Archivage', 'Assistanat', 'Secrétariat', 'Finance', 'Gestion', 'Rédaction', 'Rédaction de Comptes', 'Rendus', 'Gestion Administrative', 'Pack Office']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/agent-pointage-mohammedia-9040127,Agent de Pointage - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/ingenieur-travaux-genie-civil-hf-tout-maroc-9247015,Ingénieur Travaux Génie Civil (H/F) - Tout le Maroc,Non spécifié,2026-02-25,Casablanca-Mohammedia,Tout le Maroc,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+4 - Bac+5 et plus,BTP - Achats - Gestion - Électromécanique - Électrotechnique - Management - Conduite de chantiers - Maintenance - travaux - génie civil,"['BTP', 'Achats', 'Gestion', 'Électromécanique', 'Électrotechnique', 'Management', 'Conduite de chantiers', 'Maintenance', 'travaux', 'génie civil']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/magasinier-agent-rangement-casablanca-9221523,Magasinier - Agent de Rangement - Casablanca,Non spécifié,2026-02-07,Casablanca-Mohammedia,Casablanca,CDD,"Etudiant, jeune diplômé - Débutant < 2 ans - Expérience entre 2 ans et 5 ans",Qualification avant bac - Bac - Bac+1 - Bac+2,Rangement - Stockage - Gestion des Inventaires - Transport - Gestion des Stocks - Stocks - Rangement,"['Rangement', 'Stockage', 'Gestion des Inventaires', 'Transport', 'Gestion des Stocks', 'Stocks', 'Rangement']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/assistante-moyens-generaux-rabat-9251080,Assistante Moyens Généraux - Rabat,INNOV ENGINEERING CONSULTING,2026-03-03,Rabat-Salé-Kénitra,Rabat,CDI,Non spécifié,Bac+2 - Bac+3,Non spécifié,['Non spécifié'],Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/developpeur-full-stack-hf-rabat-9264361,Développeur Full Stack (H/F) - Rabat,YCN DEV MAROC,2026-03-14,Rabat-Salé-Kénitra,Rabat,CDI,"Etudiant, jeune diplômé - Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans",Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,JAVA - DJANGO - SCRUM - API - MONGODB - SPRING - CSS - CSS3 - DOCKER - LARAVEL - NOSQL - HTML - NODE JS - JAVASCRIPT - PYTHON - REACT - POSTGRESQL - SQL - GIT - FULL STACK,"['JAVA', 'DJANGO', 'SCRUM', 'API', 'MONGODB', 'SPRING', 'CSS', 'CSS3', 'DOCKER', 'LARAVEL', 'NOSQL', 'HTML', 'NODE JS', 'JAVASCRIPT', 'PYTHON', 'REACT', 'POSTGRESQL', 'SQL', 'GIT', 'FULL STACK']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/account-manager-casablanca-9261163,Account Manager - Casablanca,GROUPE MCE,2026-03-18,Casablanca-Mohammedia,Casablanca,Intérim,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3,Gestion Commerciale - Négociation - Account Management,"['Gestion Commerciale', 'Négociation', 'Account Management']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/charge-portefeuille-azemour-9280305,Chargé de Portefeuille - Azemour,FONDATION ARRAWAJ,2026-03-17,Marrakech-Safi,Azemour,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Communication - Vente - Recouvrement - Gestion - Finance - Comptabilité - Marketing,"['Communication', 'Vente', 'Recouvrement', 'Gestion', 'Finance', 'Comptabilité', 'Marketing']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-achat-logistique-casablanca-9235394,Responsable Achat et Logistique - Casablanca,GENERAL PRIVATE INTERIM,2026-02-17,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Gestion Logistique - Stockage - Stocks - Activités Logistiques - Importation - Transport,"['Gestion Logistique', 'Stockage', 'Stocks', 'Activités Logistiques', 'Importation', 'Transport']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/majordome-marrakech-9231993,Majordome - Marrakech,TECTRA MARRAKECH – HÔTELLERIE,2026-02-14,Marrakech-Safi,Marrakech,Intérim,Expérience entre 5 ans et 10 ans,Bac+3,Restauration - Restauration - Secteur Hôtelier - Conciergerie - Hôtellerie - Housekeeping,"['Restauration', 'Restauration', 'Secteur Hôtelier', 'Conciergerie', 'Hôtellerie', 'Housekeeping']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/caissier-hf-sefrou-9263470,Caissier H/F - Sefrou,FONDATION ARRAWAJ,2026-03-13,Fès,Sefrou,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Vente,['Vente'],Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/charge-achats-casablanca-9228473,Chargé des Achats - Casablanca,GROUPE MCE,2026-02-12,Casablanca-Mohammedia,Casablanca,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+5 et plus,Négociation - Achats,"['Négociation', 'Achats']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/assistante-administrative-rabat-9229086,Assistante Administrative - Rabat,INNOV ENGINEERING CONSULTING,2026-02-12,Rabat-Salé-Kénitra,Rabat,CDI,Non spécifié,Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Non spécifié,2026,2
https://www.emploi.ma/offre-emploi-maroc/pre-vendeur-avec-moto-fruits-legumes-casablanca-9226854,Pré-vendeur avec Moto Fruits et Légumes - Casablanca,IZIRY,2026-02-11,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,Casablanca,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Techniques de Vente - CRM - Développement Commercial - Merchandising - Distribution - Négociation - Prospection - Transport - Vente - Suivi Commercial,"['Techniques de Vente', 'CRM', 'Développement Commercial', 'Merchandising', 'Distribution', 'Négociation', 'Prospection', 'Transport', 'Vente', 'Suivi Commercial']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/chef-produit-reseaux-eau-potable-assainissement-casablanca-9218461,Chef de Produit – Réseaux Eau Potable et Assainissement - Casablanca,Non spécifié,2026-02-05,Casablanca-Mohammedia,Casablanca,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Marketing - Hydraulique - Communication - BTP - Rédaction - Assainissement - Marketing Opérationnel,"['Marketing', 'Hydraulique', 'Communication', 'BTP', 'Rédaction', 'Assainissement', 'Marketing Opérationnel']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/responsable-paie-administration-ressources-humaines-casablanca-9030230,Responsable Paie et Administration Ressources Humaines - Casablanca,SALAM GAZ,2026-03-18,Casablanca-Mohammedia,Casablanca,CDI,Expérience > 10 ans,Bac+5 et plus,Administration RH - Bilan Social - Indicateurs RH - Formation - Administration du Personnel,"['Administration RH', 'Bilan Social', 'Indicateurs RH', 'Formation', 'Administration du Personnel']",Senior (>10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/commis-service-hf-casablanca-9279849,Commis Service (H/F) - Casablanca,TECTRA CASA TERTIAIRE – RECRUTEMENT,2026-03-17,Casablanca-Mohammedia,Casablanca,Intérim,"Etudiant, jeune diplômé - Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans",Bac - Bac+1 - Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Cuisine - Hôtellerie,"['Cuisine', 'Hôtellerie']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/chargee-prescription-ait-melloul-9236161,Chargé(e) de Prescription - Ait Melloul,VETCAM,2026-02-17,Agadir,Ait Melloul,CDI,Expérience entre 2 ans et 5 ans,Bac+5 et plus,Développement Commercial - Assainissement - Vente - Hydraulique,"['Développement Commercial', 'Assainissement', 'Vente', 'Hydraulique']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/projeteur-charpente-metallique-casablanca-9229070,Projeteur en Charpente Métallique - Casablanca,EXPERT EYE ENGINEERING,2026-02-12,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,BTP - Mécanique - TEKLA - Montage - Sécurité - Charpente - AUTOCAD - Eurocodes - Charpente Métallique,"['BTP', 'Mécanique', 'TEKLA', 'Montage', 'Sécurité', 'Charpente', 'AUTOCAD', 'Eurocodes', 'Charpente Métallique']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/therapeute-spa-rabat-9210174,Thérapeute Spa - Rabat,TECTRA RABAT - KENITRA,2026-01-30,Rabat-Salé-Kénitra,Rabat,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Tourisme - Accueil - Hôtellerie,"['Tourisme', 'Accueil', 'Hôtellerie']",Junior (2-5 ans),2026,1
https://www.emploi.ma/offre-emploi-maroc/technicien-polyvalent-maintenance-rabat-9208984,Technicien Polyvalent de Maintenance - Rabat,JOB CONNECT,2026-01-29,Rabat-Salé-Kénitra,Rabat,CDD,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+2,Éclairage - Plomberie - Formation - Réparation - Bricolage - Sécurité - Maintenance - Réception,"['Éclairage', 'Plomberie', 'Formation', 'Réparation', 'Bricolage', 'Sécurité', 'Maintenance', 'Réception']",Débutant,2026,1
https://www.emploi.ma/offre-emploi-maroc/coordinateurtrice-administratifve-hse-mohammedia-9105915,Coordinateur(trice) Administratif(ve) et HSE - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/technicien-etudes-electriques-hf-bureau-etudes-genie-civil-rabat-9240920,Technicien D’Études Électriques (H/F) Bureau D’Études en Génie Civil - Rabat,INNOV ENGINEERING CONSULTING,2026-02-20,Rabat-Salé-Kénitra,Rabat,CDI,Non spécifié,Bac+2 - Bac+3,Génie Électrique - Dimensionnement - AUTOCAD - Électrotechnique - DIALUX,"['Génie Électrique', 'Dimensionnement', 'AUTOCAD', 'Électrotechnique', 'DIALUX']",Non spécifié,2026,2
https://www.emploi.ma/offre-emploi-maroc/ingenieur-securite-incendie-casablanca-9229069,Ingénieur en Sécurité Incendie - Casablanca,EXPERT EYE ENGINEERING,2026-03-18,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Sécurité Incendie - BTP - Sécurité - Désenfumage - Sécurité Incendie,"['Sécurité Incendie', 'BTP', 'Sécurité', 'Désenfumage', 'Sécurité Incendie']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/cariste-casablanca-9239032,Cariste - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,2026-02-19,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Qualification avant bac - Bac - Bac+1 - Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Qualité - Industrie - CACES - Manutention - Production - Maintenance - QHSE - Machines - Qualité,"['Qualité', 'Industrie', 'CACES', 'Manutention', 'Production', 'Maintenance', 'QHSE', 'Machines', 'Qualité']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/chef-projet-mecanique-casablanca-9229073,Chef de Projet Mécanique - Casablanca,EXPERT EYE ENGINEERING,2026-02-12,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,BTP - Manutention - Mécanique - SOLIDWORKS - Sécurité - Tuyauterie - Énergie,"['BTP', 'Manutention', 'Mécanique', 'SOLIDWORKS', 'Sécurité', 'Tuyauterie', 'Énergie']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/architecte-naval-casablanca-9230189,Architecte Naval - Casablanca,GROUPE MCE,2026-03-12,Casablanca-Mohammedia - Tanger-Tétouan-Al Hoceïma,Casablanca,Freelance,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+4 - Bac+5 et plus,BTP,['BTP'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/charge-portefeuille-kenitra-9280353,Chargé de Portefeuille - Kénitra,FONDATION ARRAWAJ,2026-03-18,Rabat-Salé-Kénitra,Kénitra,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Comptabilité - Vente - Finance - Recouvrement - Gestion - Communication - Marketing,"['Comptabilité', 'Vente', 'Finance', 'Recouvrement', 'Gestion', 'Communication', 'Marketing']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/decorateurtrice-casablanca-9273726,Décorateur(trice) - Casablanca,GROUPE MCE,2026-03-12,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Architecture - Architecture d'Intérieur - Décoration - Aménagement,"['Architecture', ""Architecture d'Intérieur"", 'Décoration', 'Aménagement']",Junior (2-5 ans),2026,3
